id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address
7278,Aave,AAVE,aave,338,2020-10-02T00:00:00.000Z,"['defi', 'dao', 'yield-farming', 'three-arrows-capital-portfolio', 'governance', 'lending-borowing', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'polygon-ecosystem', 'fantom-ecosystem', 'bnb-chain']",16000000.0,13872296.10764818,16000000,,42,,,2022-05-31T15:31:00.000Z,115.68671139892257,431534097.03812987,120.7308,-0.69427965,7.24998426,19.04714584,-20.40611237,-52.60210303,-17.22680328,1604840316.245892,0.1231,1850987382.38,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9
6783,Axie Infinity,AXS,axie-infinity,217,2020-08-31T00:00:00.000Z,"['collectibles-nfts', 'gaming', 'binance-launchpad', 'metaverse', 'defiance-capital-portfolio', 'play-to-earn', 'animoca-brands-portfolio']",270000000.0,60907500.0,270000000,,43,,,2022-05-31T15:32:00.000Z,24.012977731433526,905240327.3932204,456.4679,-0.82248817,19.73801117,16.41962809,-23.80624729,-62.54440102,-57.44968604,1462570441.1772876,0.1122,6483503987.49,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b
1437,Zcash,ZEC,zcash,254,2016-10-29T00:00:00.000Z,"['mineable', 'pow', 'equihash', 'medium-of-exchange', 'privacy', 'zero-knowledge-proofs', 'binance-chain', 'boostvc-portfolio', 'dcg-portfolio', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'winklevoss-capital-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'bnb-chain']",21000000.0,14503331.25,14503331.25,,44,,,2022-05-31T15:31:00.000Z,93.03742931628999,157320320.0048505,20.7543,0.37746179,-3.19069688,-4.74374406,-23.11216197,-49.78739802,-24.40751212,1349352656.0226147,0.1036,1953786015.64,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x1ba42e5193dfa8b03d15dd1b86a3113bbbef8eeb
1765,EOS,EOS,eos,448,2017-07-01T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'smart-contracts', 'binance-chain', 'fenbushi-capital-portfolio', 'galaxy-digital-portfolio', 'bnb-chain']",,990888928.6388,1056112634.1106,,45,,,2022-05-31T15:31:00.000Z,1.3489577191288935,354104793.5477344,33.1325,0.49081192,0.28902723,3.60572901,-35.19783555,-52.23112991,-39.31422929,1336667269.0866685,0.1025,1424651290.05,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x56b6fb708fc5732dec1afc8d8556423a2edccbd6
2416,Theta Network,THETA,theta-network,116,2018-01-17T00:00:00.000Z,"['media', 'collectibles-nfts', 'content-creation', 'defi', 'video', 'metaverse', 'huobi-capital-portfolio', 'web3']",1000000000.0,1000000000.0,1000000000,,46,,,2022-05-31T15:32:00.000Z,1.3257552302695428,96498469.69834688,31.2654,1.91073061,5.62475271,8.70189964,-42.88743683,-68.33808148,-58.55600566,1325755230.2695427,0.1018,1325755230.27,2022-05-31T15:32:00.000Z,,,,,
1518,Maker,MKR,maker,255,2017-01-29T00:00:00.000Z,"['store-of-value', 'defi', 'dao', 'polychain-capital-portfolio', 'governance', 'lending-borowing', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'paradigm-portfolio', 'near-protocol-ecosystem', 'spartan-group', 'bnb-chain']",1005577.0,977631.03695089,977631.03695089,,47,,,2022-05-31T15:31:00.000Z,1336.7239716773383,160865788.12297675,21.7429,1.43535075,1.65393393,5.40495894,-7.99197004,-40.37002634,-31.70333472,1306822842.5480285,0.1003,1344178881.27,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2
4256,Klaytn,KLAY,klaytn,105,2020-03-30T00:00:00.000Z,"['platform', 'enterprise-solutions', 'injective-ecosystem']",,2842562148.8,10782297980.8,,48,,,2022-05-31T15:32:00.000Z,0.4412889905606589,66282782.72236207,18.4478,0.0116572,0.6501999,-1.83358809,-39.40444253,-62.43607466,-62.88827798,1254391381.2498896,0.0962,4758109391.87,2022-05-31T15:32:00.000Z,4256.0,Klaytn,KLAY,klaytn,0x0000000000000000000000000000000000000000
2563,TrueUSD,TUSD,trueusd,262,2018-03-06T00:00:00.000Z,"['store-of-value', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'arbitrum-ecosytem', 'bnb-chain', 'usd-stablecoin']",,1252988567.7940288,1252988567.7940288,,49,,,2022-05-31T15:32:00.000Z,1.0003093461619637,127419717.18401422,25.1073,-0.05187534,-0.05224396,-0.06827716,-0.01239533,0.04244834,-0.05910468,1253376174.9984603,0.0962,1253376175.0,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,TUSDB-888
2502,Huobi Token,HT,huobi-token,108,2018-02-03T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'algorand-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio']",500000000.0,154885159.25441208,500000000,,50,,,2022-05-31T15:32:00.000Z,7.111767149234383,41615582.53568634,21.8025,-0.03108721,0.39916317,1.7539193,-23.99966627,-25.15131301,-25.56212539,1101507187.4894636,0.0845,3555883574.62,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6f259637dcd74c767781e37bc6133cd6a68aa161
5665,Helium,HNT,helium,51,2020-06-05T00:00:00.000Z,"['mineable', 'enterprise-solutions', 'distributed-computing', 'iot', 'usv-portfolio', 'multicoin-capital-portfolio', 'web3']",223000000.0,118762613.1318799,223000000,,51,,,2022-05-31T15:31:00.000Z,9.104748323707193,56913412.16922477,143.3059,1.41002875,2.7621831,17.22187491,-31.27473583,-61.91638424,-62.23215966,1081303702.8315694,0.0829,2030358876.19,2022-05-31T15:31:00.000Z,,,,,
4157,THORChain,RUNE,thorchain,92,2019-07-23T00:00:00.000Z,"['cosmos-ecosystem', 'decentralized-exchange', 'defi', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio']",500000000.0,330688061.33445597,334937974.91478544,,52,224410215.0,726614834.8474392,2022-05-31T15:32:00.000Z,3.237886630283025,215379214.03772923,40.7773,0.68565065,2.31769582,10.19234688,-48.60029197,-72.75920973,-39.70615689,1070730452.5890479,0.0821,1618943315.14,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,RUNE-B1A
6719,The Graph,GRT,the-graph,207,2020-12-17T00:00:00.000Z,"['ai-big-data', 'enterprise-solutions', 'defi', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'analytics', 'coinfund-portfolio', 'dcg-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'ledgerprime-portfolio', 'multicoin-capital-portfolio', 'parafi-capital', 'polygon-ecosystem', 'fantom-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",10057044431.0,6900000000.0,10000000000,,53,,,2022-05-31T15:32:00.000Z,0.1520119425311365,70918417.86996539,17.3037,0.25854367,0.99250274,0.07587184,-51.86205052,-68.39226207,-59.73334715,1048882403.4648418,0.0805,1528790860.08,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xc944e90c64b2c07662a292be6244bdf05cda44a7
16086,BitTorrent-New,BTT,bittorrent-new,67,2019-01-31T00:00:00.000Z,"['platform', 'distributed-computing', 'filesharing', 'interoperability', 'staking', 'tron-ecosystem', 'storage', 'binance-launchpad', 'binance-labs-portfolio', 'web3', 'bnb-chain']",,929275160714000.0,990000000000000,,54,,,2022-05-31T15:31:00.000Z,1.1158687953246258e-06,58208921.03677788,-10.8802,0.12140437,2.85584996,0.64591984,-33.69096562,-48.59869706,-43.33763509,1036949154.1110291,0.0796,1104710107.37,2022-05-31T15:31:00.000Z,1958.0,TRON,TRX,tron,TAFjULxiVgT4qWk6UZwjqwZXTSaGaqnVp4
3602,Bitcoin SV,BSV,bitcoin-sv,173,2018-11-09T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'medium-of-exchange', 'store-of-value', 'state-channel']",21000000.0,19074089.14423905,19074089.14423905,,55,,,2022-05-31T15:31:00.000Z,53.78699692933977,139222524.59303623,12.2231,0.30350718,-0.19006486,7.06354304,-26.44202682,-43.80056899,-37.59497147,1025937974.2311388,0.0787,1129526935.52,2022-05-31T15:31:00.000Z,,,,,
3513,Fantom,FTM,fantom,322,2018-10-29T00:00:00.000Z,"['platform', 'enterprise-solutions', 'defi', 'research', 'scaling', 'smart-contracts', 'fantom-ecosystem', 'injective-ecosystem', 'bnb-chain']",3175000000.0,2545006273.0,2545006273,,56,,,2022-05-31T15:31:00.000Z,0.39904416329402614,336784292.16205007,8.7921,0.66736482,0.878652,-3.48872242,-44.44862437,-74.3049588,-80.20059499,1015569898.7873329,0.0779,1266965218.46,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4e15361fd6b4bb609fa63c81a2be19d873717870
1720,IOTA,MIOTA,iota,77,2017-06-13T00:00:00.000Z,"['dag', 'medium-of-exchange', 'iot', 'sharing-economy', 'bnb-chain']",2779530283.0,2779530283.0,2779530283,,57,,,2022-05-31T15:31:00.000Z,0.3451375956103695,22921399.9781615,-5.0956,0.42750312,2.58791467,5.6506223,-35.95433141,-60.96047728,-55.94263054,959320398.8008299,0.0736,959320398.8,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0xd944f1d1e9d5f9bb90b62f9d45e447d989580782
10791,eCash,XEC,ecash,51,2021-07-08T00:00:00.000Z,[],21000000000000.0,19074142173303.0,18899704673313,,58,,,2022-05-31T15:32:00.000Z,4.9732264297939475e-05,26068663.84431545,158.5081,0.43311678,0.51461071,0.5394386,-31.81045453,-48.21024113,-34.93631985,948600279.8191785,0.0727,1044377550.26,2022-05-31T15:32:00.000Z,,,,,
1274,Waves,WAVES,waves,182,2016-06-02T00:00:00.000Z,"['lpos', 'platform', 'smart-contracts']",,108408748.0,108408748,,59,,,2022-05-31T15:31:00.000Z,8.716095189313902,4012357445.3063836,321.6184,1.0306042,48.6062332,59.55267572,-32.5143558,-83.95578357,-51.72239891,944900966.9223431,0.0725,944900966.92,2022-05-31T15:31:00.000Z,,,,,
3330,Pax Dollar,USDP,paxos-standard,57,2018-09-27T00:00:00.000Z,"['store-of-value', 'stablecoin', 'asset-backed-stablecoin', 'bnb-chain', 'usd-stablecoin']",,945642940.11,945642940.11,,60,,,2022-05-31T15:31:00.000Z,0.9989499839262613,27886180.53988514,57.3034,0.08302637,-0.01299153,0.17693598,-0.52715903,0.10107876,-0.27883317,944649999.822867,0.0724,944649999.82,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8e870d67f660d95d5be530380d0ec0bd388289e1
3155,Quant,QNT,quant,94,2018-08-10T00:00:00.000Z,"['platform', 'interoperability']",14612493.0,12072738.0,14612493.080826,,61,,,2022-05-31T15:31:00.000Z,71.05881833982134,67803143.04595688,19.3772,0.85100222,2.51409413,7.25606466,-25.57991952,-49.76328373,-40.00972315,857874496.406258,0.0658,1038346485.58,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4a220e6096b25eadb88358cb44068a3248254675
5068,Neutrino USD,USDN,neutrino-usd,44,2020-01-30T00:00:00.000Z,"['defi', 'stablecoin', 'algorithmic-stablecoin', 'bnb-chain', 'usd-stablecoin']",,837115943.855077,837116542.6715962,,62,,,2022-05-31T15:31:00.000Z,0.9861160360095144,27727251.69287705,138.399,0.0612857,0.05631342,1.32950055,0.92093044,-0.71988877,-0.43331079,825493456.2347318,0.0633,825494046.74,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0
1376,Neo,NEO,neo,246,2016-09-08T00:00:00.000Z,"['platform', 'enterprise-solutions', 'smart-contracts']",100000000.0,70538831.0,100000000,,63,,,2022-05-31T15:31:00.000Z,11.505677613623062,94572645.60548556,8.1187,0.92486664,0.8469805,6.90336824,-34.2819918,-58.41154563,-52.22008489,811597048.7278404,0.0622,1150567761.36,2022-05-31T15:31:00.000Z,,,,,
7186,PancakeSwap,CAKE,pancakeswap,250,2020-09-25T00:00:00.000Z,"['collectibles-nfts', 'decentralized-exchange', 'defi', 'smart-contracts', 'yield-farming', 'binance-chain', 'amm', 'dex', 'governance', 'bnb-chain']",750000000.0,166289957.7916529,299188403.40843475,,64,,,2022-05-31T15:31:00.000Z,4.640768644046669,105482793.18853043,3.2395,0.77634501,-0.98412565,-1.75073252,-38.48087682,-50.53726848,-31.36376936,771713221.9393468,0.0592,3480576483.04,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82
4847,Stacks,STX,stacks,52,2019-10-28T00:00:00.000Z,"['mineable', 'platform', 'collectibles-nfts', 'defi', 'smart-contracts', 'metaverse', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'dcg-portfolio', 'fabric-ventures-portfolio', 'hashkey-capital-portfolio', 'huobi-capital-portfolio', 'usv-portfolio', 'web3', 'injective-ecosystem']",1818000000.0,1315811099.574331,1352464600,,65,1048765672.087772,583000443.3490977,2022-05-31T15:32:00.000Z,0.5558919965300942,16980394.68265186,68.3666,0.02839112,1.42525392,-1.09390021,-40.73762503,-61.70185844,-55.60842367,731448859.1988336,0.0561,1010611649.69,2022-05-31T15:32:00.000Z,,,,,
2694,Nexo,NEXO,nexo,75,2018-05-01T00:00:00.000Z,"['services', 'payments', 'cardano-ecosystem']",1000000000.0,560000011.0,1000000000,,66,,,2022-05-31T15:32:00.000Z,1.297552540914809,9577893.47147066,-2.0102,-0.6269843,4.41513245,1.13608531,-44.50934791,-47.49929874,-38.63328822,726629437.1853709,0.0557,1297552540.91,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206
3897,OKB,OKB,okb,67,2019-04-30T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'alameda-research-portfolio']",,60000000.0,300000000,,67,,,2022-05-31T15:31:00.000Z,12.089136520213696,15357264.01365135,95.6426,0.70663664,0.26459778,-3.05031492,-33.05440555,-42.75705225,-33.30251964,725348191.2128217,0.0556,3626740956.06,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x75231f58b43240c9718dd58b4967c5114342a86c
1934,Loopring,LRC,loopring,205,2017-08-30T00:00:00.000Z,"['marketplace', 'decentralized-exchange', 'defi', 'scaling', 'rollups']",1374513896.0,1330082008.9382615,1373873439.4424574,,68,,,2022-05-31T15:31:00.000Z,0.5452311177261352,170752877.82527137,36.719,1.77655745,1.11378916,1.19458095,-25.84707467,-54.23789532,-33.21417153,725202100.4008317,0.0556,749427747.85,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd
4066,Chiliz,CHZ,chiliz,245,2019-07-01T00:00:00.000Z,"['sports', 'collectibles-nfts', 'content-creation', 'payments']",8888888888.0,6000378770.547273,8888888888,,69,,,2022-05-31T15:31:00.000Z,0.1206776892815325,99109499.38143548,68.8642,0.86991763,2.48429311,4.60826663,-33.50558202,-57.48234665,-38.84503022,724111844.8436078,0.0555,1072690571.28,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x3506424f91fd33084466f402d5d97f05f8e3b4af
2469,Zilliqa,ZIL,zilliqa,191,2018-01-25T00:00:00.000Z,"['mineable', 'platform', 'payments', 'smart-contracts', 'polychain-capital-portfolio', 'kenetic-capital-portfolio', 'zilliqa-ecosystem', 'bnb-chain']",21000000000.0,12854428442.702803,16145895595.702803,,70,,,2022-05-31T15:32:00.000Z,0.053379872456645494,422310612.24913245,141.5691,0.49743181,4.06336184,5.94349569,-26.34061617,-73.79182449,24.10189319,686167750.7745517,0.0527,1120977321.59,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0xb86abcb37c3a4b64f74f59301aff131a1becc787
18069,STEPN,GMT,green-metaverse-token,106,2022-03-09T12:47:15.000Z,"['collectibles-nfts', 'gaming', 'binance-launchpad', 'solana-ecosystem', 'move-to-earn']",6000000000.0,600000000.0,6000000000,,71,,,2022-05-31T15:31:00.000Z,1.1378191594676992,1116148841.5377154,-11.1551,-0.0019847,-3.99460312,-15.00149742,-67.04763118,-60.9776673,640.97241737,682691495.6806195,0.0524,6826914956.81,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x3019BF2a2eF8040C242C9a4c5c4BD4C81678b2A1
131,Dash,DASH,dash,338,2014-02-14T00:00:00.000Z,"['mineable', 'hybrid-pow-pos', 'x11', 'medium-of-exchange', 'masternodes', 'dao', 'governance']",18900000.0,10752895.03879205,10752895.03879205,,72,,,2022-05-31T15:32:00.000Z,61.72879067622479,144656489.48813862,26.7307,0.54271091,1.28928721,3.55694064,-30.22640962,-52.29937027,-38.70012266,663763207.0130105,0.0509,1166674143.78,2022-05-31T15:32:00.000Z,,,,,
5034,Kusama,KSM,kusama,132,2019-12-12T00:00:00.000Z,"['substrate', 'polkadot-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'vbc-ventures-portfolio']",,8470098.05726206,9651217.45126206,,73,8597992.0,654016741.6773127,2022-05-31T15:31:00.000Z,76.06621891219633,114694933.76849172,32.0741,1.94672228,1.77924348,-2.07089151,-42.94273058,-60.91125379,-44.57992644,644288333.0314647,0.0494,734131619.42,2022-05-31T15:31:00.000Z,,,,,
9903,Convex Finance,CVX,convex-finance,111,2021-05-18T00:00:00.000Z,"['defi', 'yield-aggregator']",100000000.0,62524420.92391152,90715156.25066225,,74,2814665.0,28922102.266057536,2022-05-31T15:31:00.000Z,10.27550428418925,15061216.4019888,51.685,0.12101889,2.03863823,2.0423036,-55.93082533,-65.78955883,-50.25967722,642469955.0701048,0.0493,1027550428.42,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b
5567,Celo,CELO,celo,111,2020-05-22T00:00:00.000Z,"['pos', 'zero-knowledge-proofs', 'mobile', 'payments', 'smart-contracts', 'coinbase-ventures-portfolio', 'polychain-capital-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'celo-ecosystem']",1000000000.0,439191694.0,1000000000,,75,,,2022-05-31T15:31:00.000Z,1.4628313322794295,78402015.0444775,69.1358,0.48136039,4.14014967,13.85964446,-39.56004663,-57.14152745,-44.15928903,642463370.8600795,0.0493,1462831332.28,2022-05-31T15:31:00.000Z,5567.0,Celo,CELO,celo,0x471ece3750da237f93b8e339c536989b8978a438
6538,Curve DAO Token,CRV,curve-dao-token,284,2020-08-14T00:00:00.000Z,"['decentralized-exchange', 'defi', 'dao', 'yield-farming', 'amm', 'governance', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem']",3303030299.0,458991399.0520739,1756541925.5659587,,76,,,2022-05-31T15:32:00.000Z,1.3910509057492049,152027013.81240064,22.4415,2.89090555,5.55296767,14.73984485,-32.11709661,-50.4015551,-48.09298472,638480401.3824822,0.049,4594683289.14,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xD533a949740bb3306d119CC777fa900bA034cd52
4705,PAX Gold,PAXG,pax-gold,68,2019-09-26T00:00:00.000Z,"['bnb-chain', 'tokenized-gold']",,333601.333,333601.333,,77,,,2022-05-31T15:32:00.000Z,1846.5257902484188,20519645.53368786,3.429,-0.14364336,-0.67397678,-1.3196275,-3.16732049,-4.14242323,-4.04592014,616003465.0457509,0.0473,616003465.05,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x45804880de22913dafe09f4980848ece6ecbaf78
2130,Enjin Coin,ENJ,enjin-coin,251,2017-11-01T00:00:00.000Z,"['media', 'collectibles-nfts', 'gaming', 'ethereum-ecosystem', 'metaverse', 'arrington-xrp-capital-portfolio']",1000000000.0,889989955.567558,1000000000,,78,,,2022-05-31T15:32:00.000Z,0.6886647503114575,143999414.77333027,100.5305,0.92595223,7.3218758,3.68395615,-37.45642525,-63.34163503,-55.87528474,612904710.5306375,0.047,688664750.31,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c
19891,USDD,USDD,usdd,41,2022-05-02T08:07:12.000Z,"['stablecoin', 'algorithmic-stablecoin', 'usd-stablecoin']",,601861101.61,601861101.61,,79,,,2022-05-31T15:31:00.000Z,1.0002453245596041,59552959.85072916,-29.6099,0.05025775,0.08851724,-0.19354591,0.31418805,0.31418805,0.31418805,602008752.9196954,0.0462,602008752.92,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x0c10bf8fcb7bf5412187a595ab97a3609160b5c6
1697,Basic Attention Token,BAT,basic-attention-token,307,2017-06-01T00:00:00.000Z,"['marketing', 'content-creation', 'defi', 'payments', 'dcg-portfolio', '1confirmation-portfolio', 'pantera-capital-portfolio', 'web3', 'bnb-chain']",1500000000.0,1498150385.8773506,1500000000,,80,,,2022-05-31T15:31:00.000Z,0.4009567932016945,72243317.65958668,33.8862,1.08862021,3.23748945,5.37853949,-32.38699154,-54.6261702,-45.46569144,600693574.4552636,0.0461,601435189.8,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x0d8775f648430679a709e98d2b0cb6250d2887ef
7080,Gala,GALA,gala,158,2020-09-16T00:00:00.000Z,"['collectibles-nfts', 'gaming', 'binance-smart-chain', 'polygon-ecosystem', 'play-to-earn']",,6977205436.0,35240112493,,81,,,2022-05-31T15:31:00.000Z,0.08189995734607936,352908438.66608196,36.0088,1.56428797,1.62538794,2.36939662,-42.19190163,-68.43459783,-68.68147816,571432827.603233,0.0438,2886163710.05,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA
4846,Kava,KAVA,kava,81,2019-10-25T00:00:00.000Z,"['cosmos-ecosystem', 'defi', 'binance-launchpad', 'binance-labs-portfolio', 'lending-borowing', 'arrington-xrp-capital-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'injective-ecosystem']",,200721891.0,173657543,,82,,,2022-05-31T15:32:00.000Z,2.8266458038328333,160002796.82808506,122.6561,-0.31272151,11.12776546,12.12970721,-33.38422278,-37.44613751,-20.59515288,567369690.9325414,0.0435,490868365.22,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x0C356B7fD36a5357E5A017EF11887ba100C9AB76
3945,Harmony,ONE,harmony,92,2019-06-01T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'smart-contracts', 'binance-launchpad', 'binance-labs-portfolio', 'hashkey-capital-portfolio', 'harmony-ecosystem', 'injective-ecosystem', 'bnb-chain']",,12167849854.00067,13476187854.000679,,83,,,2022-05-31T15:31:00.000Z,0.045683819603388506,49877467.75165031,46.9257,1.08456876,1.65382919,-0.18744944,-43.34429712,-72.875378,-72.45634393,555873857.6912837,0.0426,615643734.86,2022-05-31T15:31:00.000Z,,,,,
1659,Gnosis,GNO,gnosis-gno,68,2017-05-01T00:00:00.000Z,"['services', 'decentralized-exchange', 'defi', 'prediction-markets', 'kenetic-capital-portfolio', 'arbitrum-ecosytem']",10000000.0,2579588.0,3000000,,84,,,2022-05-31T15:31:00.000Z,204.7128359818988,8179683.0905756,31.0471,-0.02676149,2.29432224,-1.03497181,-33.97579664,-52.45675971,-42.84966642,528074775.14487433,0.0405,2047128359.82,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6810e776880c02933d47db1b9fc05908e5386b96
